,SKU_NAME,FEED_DATE,CATEGORY,SUB_CATEGORY,ORDERED_REVENUE,ORDERED_UNITS,REP_OOS
14658,C225FWSQHK,2019-05-04,1000 Inputs,1001 Keyboards,4423.23,177.0,7.4
14659,C225FWSQHK,2019-05-05,1000 Inputs,1001 Keyboards,5247.9,210.0,6.53
14660,C225FWSQHK,2019-05-06,1000 Inputs,1001 Keyboards,9246.3,370.0,6.5
14661,C225FWSQHK,2019-05-07,1000 Inputs,1001 Keyboards,8821.47,353.0,6.52
14662,C225FWSQHK,2019-05-08,1000 Inputs,1001 Keyboards,11899.13,476.0,6.94
14663,C225FWSQHK,2019-05-09,1000 Inputs,1001 Keyboards,9714.03,389.0,7.49
14664,C225FWSQHK,2019-05-10,1000 Inputs,1001 Keyboards,9421.23,377.0,7.55
14665,C225FWSQHK,2019-05-11,1000 Inputs,1001 Keyboards,3598.56,144.0,8.06
14666,C225FWSQHK,2019-05-12,1000 Inputs,1001 Keyboards,4398.24,176.0,9.45
14667,C225FWSQHK,2019-05-13,1000 Inputs,1001 Keyboards,9146.34,366.0,7.2
14668,C225FWSQHK,2019-05-14,1000 Inputs,1001 Keyboards,11245.5,450.0,8.29
14669,C225FWSQHK,2019-05-15,1000 Inputs,1001 Keyboards,9871.05,395.0,8.4
14670,C225FWSQHK,2019-05-16,1000 Inputs,1001 Keyboards,9312.83,373.0,6.59
14671,C225FWSQHK,2019-05-17,1000 Inputs,1001 Keyboards,8046.78,322.0,6.97
14672,C225FWSQHK,2019-05-18,1000 Inputs,1001 Keyboards,4048.38,162.0,10.48
14673,C225FWSQHK,2019-05-19,1000 Inputs,1001 Keyboards,4873.05,195.0,8.22
14674,C225FWSQHK,2019-05-20,1000 Inputs,1001 Keyboards,10020.99,401.0,8.31
14675,C225FWSQHK,2019-05-21,1000 Inputs,1001 Keyboards,8871.45,355.0,6.41
14676,C225FWSQHK,2019-05-22,1000 Inputs,1001 Keyboards,9296.28,372.0,8.41
14677,C225FWSQHK,2019-05-23,1000 Inputs,1001 Keyboards,8046.58,322.0,7.75
14678,C225FWSQHK,2019-05-24,1000 Inputs,1001 Keyboards,6922.23,277.0,8.07
14679,C225FWSQHK,2019-05-25,1000 Inputs,1001 Keyboards,3998.4,160.0,10.06
14680,C225FWSQHK,2019-05-26,1000 Inputs,1001 Keyboards,3648.54,146.0,9.64
14681,C225FWSQHK,2019-05-27,1000 Inputs,1001 Keyboards,4248.3,170.0,9.24
14682,C225FWSQHK,2019-05-28,1000 Inputs,1001 Keyboards,11520.39,461.0,6.9
14683,C225FWSQHK,2019-05-29,1000 Inputs,1001 Keyboards,8471.61,339.0,6.79
14684,C225FWSQHK,2019-05-30,1000 Inputs,1001 Keyboards,8046.78,322.0,7.12
14685,C225FWSQHK,2019-05-31,1000 Inputs,1001 Keyboards,7093.35,284.0,7.13
14686,C225FWSQHK,2019-06-01,1000 Inputs,1001 Keyboards,3948.42,158.0,8.61
14687,C225FWSQHK,2019-06-02,1000 Inputs,1001 Keyboards,5297.88,212.0,7.32
14688,C225FWSQHK,2019-06-03,1000 Inputs,1001 Keyboards,10520.79,421.0,6.9
14689,C225FWSQHK,2019-06-04,1000 Inputs,1001 Keyboards,9671.13,387.0,8.13
14690,C225FWSQHK,2019-06-05,1000 Inputs,1001 Keyboards,8746.5,350.0,6.67
14691,C225FWSQHK,2019-06-06,1000 Inputs,1001 Keyboards,6847.26,274.0,6.77
14692,C225FWSQHK,2019-06-07,1000 Inputs,1001 Keyboards,7047.18,282.0,7.65
14693,C225FWSQHK,2019-06-08,1000 Inputs,1001 Keyboards,3848.46,154.0,6.61
14694,C225FWSQHK,2019-06-09,1000 Inputs,1001 Keyboards,4223.31,169.0,7.19
14695,C225FWSQHK,2019-06-10,1000 Inputs,1001 Keyboards,11145.54,446.0,8.54
14696,C225FWSQHK,2019-06-11,1000 Inputs,1001 Keyboards,8446.62,338.0,7.51
14697,C225FWSQHK,2019-06-12,1000 Inputs,1001 Keyboards,9771.09,391.0,7.55
14698,C225FWSQHK,2019-06-13,1000 Inputs,1001 Keyboards,10495.8,420.0,7.94
14699,C225FWSQHK,2019-06-14,1000 Inputs,1001 Keyboards,7072.17,283.0,6.37
14700,C225FWSQHK,2019-06-15,1000 Inputs,1001 Keyboards,3898.44,156.0,8.08
14701,C225FWSQHK,2019-06-16,1000 Inputs,1001 Keyboards,4148.34,166.0,7.52
14702,C225FWSQHK,2019-06-17,1000 Inputs,1001 Keyboards,9346.26,374.0,10.69
14703,C225FWSQHK,2019-06-18,1000 Inputs,1001 Keyboards,8371.65,335.0,6.54
14704,C225FWSQHK,2019-06-19,1000 Inputs,1001 Keyboards,9621.15,385.0,7.66
14705,C225FWSQHK,2019-06-20,1000 Inputs,1001 Keyboards,8596.56,344.0,8.16
14706,C225FWSQHK,2019-06-21,1000 Inputs,1001 Keyboards,7846.86,314.0,7.93
14707,C225FWSQHK,2019-06-22,1000 Inputs,1001 Keyboards,4048.38,162.0,9.02
14708,C225FWSQHK,2019-06-23,1000 Inputs,1001 Keyboards,4148.34,166.0,8.74
14709,C225FWSQHK,2019-06-24,1000 Inputs,1001 Keyboards,8121.75,325.0,7.25
14710,C225FWSQHK,2019-06-25,1000 Inputs,1001 Keyboards,10932.54,439.0,7.45
14711,C225FWSQHK,2019-06-26,1000 Inputs,1001 Keyboards,14269.29,571.0,7.09
14712,C225FWSQHK,2019-06-27,1000 Inputs,1001 Keyboards,8871.45,355.0,7.7
14713,C225FWSQHK,2019-06-28,1000 Inputs,1001 Keyboards,8717.39,349.0,8.74
14714,C225FWSQHK,2019-06-29,1000 Inputs,1001 Keyboards,4073.37,163.0,8.32
14715,C225FWSQHK,2019-06-30,1000 Inputs,1001 Keyboards,4723.11,189.0,7.23
14716,C225FWSQHK,2019-07-01,1000 Inputs,1001 Keyboards,9334.94,366.0,8.73
14717,C225FWSQHK,2019-07-02,1000 Inputs,1001 Keyboards,8821.47,353.0,7.38
14718,C225FWSQHK,2019-07-03,1000 Inputs,1001 Keyboards,9363.41,375.0,7.97
14719,C225FWSQHK,2019-07-04,1000 Inputs,1001 Keyboards,4098.36,164.0,9.76
14720,C225FWSQHK,2019-07-05,1000 Inputs,1001 Keyboards,5822.67,233.0,8.71
14721,C225FWSQHK,2019-07-06,1000 Inputs,1001 Keyboards,4811.43,193.0,8.26
14722,C225FWSQHK,2019-07-07,1000 Inputs,1001 Keyboards,4898.16,196.0,9.85
14723,C225FWSQHK,2019-07-08,1000 Inputs,1001 Keyboards,7571.97,303.0,7.46
14724,C225FWSQHK,2019-07-09,1000 Inputs,1001 Keyboards,8346.66,334.0,8.64
14725,C225FWSQHK,2019-07-10,1000 Inputs,1001 Keyboards,10724.63,429.0,7.12
14726,C225FWSQHK,2019-07-11,1000 Inputs,1001 Keyboards,9571.17,383.0,8.57
14727,C225FWSQHK,2019-07-12,1000 Inputs,1001 Keyboards,8771.49,351.0,10.02
14728,C225FWSQHK,2019-07-13,1000 Inputs,1001 Keyboards,4123.35,165.0,14.35
14729,C225FWSQHK,2019-07-14,1000 Inputs,1001 Keyboards,4098.36,164.0,9.78
14730,C225FWSQHK,2019-07-15,1000 Inputs,1001 Keyboards,22041.18,882.0,5.48
14731,C225FWSQHK,2019-07-16,1000 Inputs,1001 Keyboards,17255.94,691.0,6.29
14732,C225FWSQHK,2019-07-17,1000 Inputs,1001 Keyboards,10195.92,408.0,7.4
14733,C225FWSQHK,2019-07-18,1000 Inputs,1001 Keyboards,9741.8,390.0,7.87
14734,C225FWSQHK,2019-07-19,1000 Inputs,1001 Keyboards,8096.76,324.0,8.04
14735,C225FWSQHK,2019-07-20,1000 Inputs,1001 Keyboards,4723.11,189.0,8.76
14736,C225FWSQHK,2019-07-21,1000 Inputs,1001 Keyboards,4773.09,191.0,6.82
14737,C225FWSQHK,2019-07-22,1000 Inputs,1001 Keyboards,26939.22,1078.0,7.47
14738,C225FWSQHK,2019-07-23,1000 Inputs,1001 Keyboards,9671.13,387.0,7.96
14739,C225FWSQHK,2019-07-24,1000 Inputs,1001 Keyboards,10295.88,412.0,8.49
14740,C225FWSQHK,2019-07-25,1000 Inputs,1001 Keyboards,13094.76,524.0,8.72
14741,C225FWSQHK,2019-07-26,1000 Inputs,1001 Keyboards,8346.66,334.0,6.36
14742,C225FWSQHK,2019-07-27,1000 Inputs,1001 Keyboards,3948.42,158.0,6.45
14743,C225FWSQHK,2019-07-28,1000 Inputs,1001 Keyboards,6072.57,243.0,8.11
14744,C225FWSQHK,2019-07-29,1000 Inputs,1001 Keyboards,9221.31,369.0,7.95
14745,C225FWSQHK,2019-07-30,1000 Inputs,1001 Keyboards,10670.73,427.0,5.43
14746,C225FWSQHK,2019-07-31,1000 Inputs,1001 Keyboards,9711.69,389.0,5.64
14747,C225FWSQHK,2019-08-01,1000 Inputs,1001 Keyboards,12345.06,494.0,6.06
14748,C225FWSQHK,2019-08-02,1000 Inputs,1001 Keyboards,9846.06,394.0,6.76
14749,C225FWSQHK,2019-08-03,1000 Inputs,1001 Keyboards,4973.01,199.0,6.49
14750,C225FWSQHK,2019-08-04,1000 Inputs,1001 Keyboards,3748.5,150.0,6.35
14751,C225FWSQHK,2019-08-05,1000 Inputs,1001 Keyboards,9571.17,383.0,7.48
14752,C225FWSQHK,2019-08-06,1000 Inputs,1001 Keyboards,14719.11,589.0,6.39
14753,C225FWSQHK,2019-08-07,1000 Inputs,1001 Keyboards,13794.48,552.0,8.2
14754,C225FWSQHK,2019-08-08,1000 Inputs,1001 Keyboards,9571.17,383.0,8.33
14755,C225FWSQHK,2019-08-09,1000 Inputs,1001 Keyboards,10670.73,427.0,7.28
14756,C225FWSQHK,2019-08-10,1000 Inputs,1001 Keyboards,5472.81,219.0,5.67
14757,C225FWSQHK,2019-08-11,1000 Inputs,1001 Keyboards,6047.58,242.0,6.17
14758,C225FWSQHK,2019-08-12,1000 Inputs,1001 Keyboards,13394.64,536.0,7.14
14759,C225FWSQHK,2019-08-13,1000 Inputs,1001 Keyboards,10720.71,429.0,7.01
14760,C225FWSQHK,2019-08-14,1000 Inputs,1001 Keyboards,11181.8,450.0,4.95
14761,C225FWSQHK,2019-08-15,1000 Inputs,1001 Keyboards,13082.51,530.0,6.14
14762,C225FWSQHK,2019-08-16,1000 Inputs,1001 Keyboards,10341.73,423.0,5.55
14763,C225FWSQHK,2019-08-17,1000 Inputs,1001 Keyboards,5347.86,218.0,6.86
14764,C225FWSQHK,2019-08-18,1000 Inputs,1001 Keyboards,6197.52,248.0,7.23
14765,C225FWSQHK,2019-08-19,1000 Inputs,1001 Keyboards,12870.83,515.0,5.61
14766,C225FWSQHK,2019-08-20,1000 Inputs,1001 Keyboards,11595.36,464.0,6.01
14767,C225FWSQHK,2019-08-21,1000 Inputs,1001 Keyboards,11670.82,467.0,6.64
14768,C225FWSQHK,2019-08-22,1000 Inputs,1001 Keyboards,11870.74,475.0,6.95
14769,C225FWSQHK,2019-08-23,1000 Inputs,1001 Keyboards,9571.17,383.0,7.34
14770,C225FWSQHK,2019-08-24,1000 Inputs,1001 Keyboards,5447.82,218.0,7.65
14771,C225FWSQHK,2019-08-25,1000 Inputs,1001 Keyboards,6414.59,262.0,7.32
14772,C225FWSQHK,2019-08-26,1000 Inputs,1001 Keyboards,7202.02,294.0,5.23
14773,C225FWSQHK,2019-08-27,1000 Inputs,1001 Keyboards,11608.23,474.0,6.45
14774,C225FWSQHK,2019-08-28,1000 Inputs,1001 Keyboards,11264.9,460.0,6.79
14775,C225FWSQHK,2019-08-29,1000 Inputs,1001 Keyboards,11485.79,469.0,7.78
14776,C225FWSQHK,2019-08-30,1000 Inputs,1001 Keyboards,8693.45,355.0,8.63
14777,C225FWSQHK,2019-08-31,1000 Inputs,1001 Keyboards,4849.02,198.0,8.52
14778,D225J4T84K,2019-05-01,10800 Xbox One Accessories,10830 Headsets,-249.99,-1.0,8.84
14779,D225J4T84K,2019-05-02,10800 Xbox One Accessories,10830 Headsets,249.99,1.0,12.0
14780,D225J4T84K,2019-05-03,10800 Xbox One Accessories,10830 Headsets,0.0,0.0,14.07
14781,D225J4T84K,2019-05-04,10800 Xbox One Accessories,10830 Headsets,0.0,0.0,16.42
14782,D225J4T84K,2019-05-05,10800 Xbox One Accessories,10830 Headsets,249.99,1.0,17.91
14783,D225J4T84K,2019-05-06,10800 Xbox One Accessories,10830 Headsets,499.98,2.0,8.89
14784,D225J4T84K,2019-05-07,10800 Xbox One Accessories,10830 Headsets,249.99,1.0,3.6
14785,D225J4T84K,2019-05-08,10800 Xbox One Accessories,10830 Headsets,1249.95,5.0,1.79
14786,D225J4T84K,2019-05-09,10800 Xbox One Accessories,10830 Headsets,1249.95,5.0,9.88
14787,D225J4T84K,2019-05-10,10800 Xbox One Accessories,10830 Headsets,499.98,2.0,7.58
14788,D225J4T84K,2019-05-11,10800 Xbox One Accessories,10830 Headsets,749.97,3.0,14.36
14789,D225J4T84K,2019-05-12,10800 Xbox One Accessories,10830 Headsets,499.98,2.0,11.35
14790,D225J4T84K,2019-05-13,10800 Xbox One Accessories,10830 Headsets,999.96,4.0,15.33
14791,D225J4T84K,2019-05-14,10800 Xbox One Accessories,10830 Headsets,1249.95,5.0,14.47
14792,D225J4T84K,2019-05-15,10800 Xbox One Accessories,10830 Headsets,1249.95,5.0,15.91
14793,D225J4T84K,2019-05-16,10800 Xbox One Accessories,10830 Headsets,249.99,1.0,4.59
14794,D225J4T84K,2019-05-17,10800 Xbox One Accessories,10830 Headsets,0.0,0.0,15.69
14795,D225J4T84K,2019-05-18,10800 Xbox One Accessories,10830 Headsets,499.98,2.0,0.96
14796,D225J4T84K,2019-05-19,10800 Xbox One Accessories,10830 Headsets,249.99,1.0,0.0
14797,D225J4T84K,2019-05-20,10800 Xbox One Accessories,10830 Headsets,499.98,2.0,5.95
14798,D225J4T84K,2019-05-21,10800 Xbox One Accessories,10830 Headsets,249.99,1.0,0.25
14799,D225J4T84K,2019-05-22,10800 Xbox One Accessories,10830 Headsets,249.99,1.0,0.36
14800,D225J4T84K,2019-05-23,10800 Xbox One Accessories,10830 Headsets,249.99,1.0,0.0
14801,D225J4T84K,2019-05-24,10800 Xbox One Accessories,10830 Headsets,749.97,3.0,3.82
14802,D225J4T84K,2019-05-25,10800 Xbox One Accessories,10830 Headsets,249.99,1.0,11.54
14803,D225J4T84K,2019-06-06,10800 Xbox One Accessories,10830 Headsets,249.95,1.0,8.15
14804,D225J4T84K,2019-06-07,10800 Xbox One Accessories,10830 Headsets,249.95,1.0,7.92
14805,D225J4T84K,2019-06-08,10800 Xbox One Accessories,10830 Headsets,249.95,1.0,12.65
14806,D225J4T84K,2019-06-09,10800 Xbox One Accessories,10830 Headsets,249.95,1.0,8.49
14807,D225J4T84K,2019-06-10,10800 Xbox One Accessories,10830 Headsets,0.0,0.0,7.93
14808,D225J4T84K,2019-06-11,10800 Xbox One Accessories,10830 Headsets,249.95,1.0,11.93
14809,D225J4T84K,2019-06-12,10800 Xbox One Accessories,10830 Headsets,249.95,1.0,10.88
14810,D225J4T84K,2019-06-13,10800 Xbox One Accessories,10830 Headsets,0.0,0.0,8.95
14811,D225J4T84K,2019-06-14,10800 Xbox One Accessories,10830 Headsets,0.0,0.0,8.58
14812,D225J4T84K,2019-06-15,10800 Xbox One Accessories,10830 Headsets,0.0,0.0,7.22
14813,D225J4T84K,2019-06-16,10800 Xbox One Accessories,10830 Headsets,0.0,0.0,9.38
14814,D225J4T84K,2019-06-17,10800 Xbox One Accessories,10830 Headsets,0.0,0.0,10.53
14815,D225J4T84K,2019-06-18,10800 Xbox One Accessories,10830 Headsets,0.0,0.0,9.52
14816,D225J4T84K,2019-06-19,10800 Xbox One Accessories,10830 Headsets,0.0,0.0,12.16
14817,D225J4T84K,2019-06-20,10800 Xbox One Accessories,10830 Headsets,0.0,0.0,10.5
14818,D225J4T84K,2019-06-21,10800 Xbox One Accessories,10830 Headsets,0.0,0.0,9.2
14819,D225J4T84K,2019-06-22,10800 Xbox One Accessories,10830 Headsets,0.0,0.0,9.15
14820,D225J4T84K,2019-06-23,10800 Xbox One Accessories,10830 Headsets,0.0,0.0,9.62
14821,D225J4T84K,2019-06-24,10800 Xbox One Accessories,10830 Headsets,0.0,0.0,8.07
14822,D225J4T84K,2019-06-25,10800 Xbox One Accessories,10830 Headsets,0.0,0.0,11.88
14823,D225J4T84K,2019-06-26,10800 Xbox One Accessories,10830 Headsets,0.0,0.0,12.3
14824,D225J4T84K,2019-06-27,10800 Xbox One Accessories,10830 Headsets,0.0,0.0,12.41
14825,D225J4T84K,2019-06-28,10800 Xbox One Accessories,10830 Headsets,0.0,0.0,11.43
14826,D225J4T84K,2019-06-29,10800 Xbox One Accessories,10830 Headsets,0.0,0.0,7.84
14827,D225J4T84K,2019-06-30,10800 Xbox One Accessories,10830 Headsets,0.0,0.0,9.43
14828,D225J4T84K,2019-07-01,10800 Xbox One Accessories,10830 Headsets,0.0,0.0,11.0
14829,D225J4T84K,2019-07-02,10800 Xbox One Accessories,10830 Headsets,0.0,0.0,13.64
14830,D225J4T84K,2019-07-03,10800 Xbox One Accessories,10830 Headsets,0.0,0.0,13.26
14831,D225J4T84K,2019-07-04,10800 Xbox One Accessories,10830 Headsets,249.95,1.0,12.43
14832,D225J4T84K,2019-07-05,10800 Xbox One Accessories,10830 Headsets,0.0,0.0,12.46
14833,D225J4T84K,2019-07-06,10800 Xbox One Accessories,10830 Headsets,0.0,0.0,12.72
14834,D225J4T84K,2019-07-07,10800 Xbox One Accessories,10830 Headsets,0.0,0.0,18.22
14835,D225J4T84K,2019-07-08,10800 Xbox One Accessories,10830 Headsets,0.0,0.0,14.24
14836,D225J4T84K,2019-07-09,10800 Xbox One Accessories,10830 Headsets,0.0,0.0,17.65
14837,D225J4T84K,2019-07-10,10800 Xbox One Accessories,10830 Headsets,0.0,0.0,14.89
14838,D225J4T84K,2019-07-11,10800 Xbox One Accessories,10830 Headsets,0.0,0.0,10.84
14839,D225J4T84K,2019-07-12,10800 Xbox One Accessories,10830 Headsets,0.0,0.0,5.35
14840,D225J4T84K,2019-07-13,10800 Xbox One Accessories,10830 Headsets,0.0,0.0,4.49
14841,D225J4T84K,2019-07-14,10800 Xbox One Accessories,10830 Headsets,0.0,0.0,4.01
14842,D225J4T84K,2019-07-15,10800 Xbox One Accessories,10830 Headsets,0.0,0.0,4.17
14843,D225J4T84K,2019-07-16,10800 Xbox One Accessories,10830 Headsets,130473.9,522.0,4.28
14844,D225J4T84K,2019-07-17,10800 Xbox One Accessories,10830 Headsets,-249.95,-1.0,100.0
14845,D225J4T84K,2019-07-18,10800 Xbox One Accessories,10830 Headsets,-249.95,-1.0,100.0
14846,D225J4T84K,2019-07-19,10800 Xbox One Accessories,10830 Headsets,0.0,0.0,100.0
14847,D225J4T84K,2019-07-20,10800 Xbox One Accessories,10830 Headsets,0.0,0.0,99.7
14848,D225J4T84K,2019-07-21,10800 Xbox One Accessories,10830 Headsets,0.0,0.0,100.0
14849,D225J4T84K,2019-07-22,10800 Xbox One Accessories,10830 Headsets,0.0,0.0,95.75
14850,D225J4T84K,2019-07-23,10800 Xbox One Accessories,10830 Headsets,0.0,0.0,15.03
14851,D225J4T84K,2019-07-24,10800 Xbox One Accessories,10830 Headsets,249.95,1.0,15.7
14852,D225J4T84K,2019-07-25,10800 Xbox One Accessories,10830 Headsets,0.0,0.0,11.93
14853,D225J4T84K,2019-07-26,10800 Xbox One Accessories,10830 Headsets,0.0,0.0,15.35
14854,D225J4T84K,2019-07-27,10800 Xbox One Accessories,10830 Headsets,0.0,0.0,14.29
14855,D225J4T84K,2019-07-28,10800 Xbox One Accessories,10830 Headsets,249.95,1.0,11.48
14856,D225J4T84K,2019-07-29,10800 Xbox One Accessories,10830 Headsets,0.0,0.0,14.08
14857,D225J4T84K,2019-07-30,10800 Xbox One Accessories,10830 Headsets,0.0,0.0,10.04
14858,D225J4T84K,2019-07-31,10800 Xbox One Accessories,10830 Headsets,0.0,0.0,11.94
14859,D225J4T84K,2019-08-01,10800 Xbox One Accessories,10830 Headsets,0.0,0.0,13.74
14860,D225J4T84K,2019-08-02,10800 Xbox One Accessories,10830 Headsets,0.0,0.0,8.2
14861,D225J4T84K,2019-08-03,10800 Xbox One Accessories,10830 Headsets,249.95,1.0,12.88
14862,D225J4T84K,2019-08-04,10800 Xbox One Accessories,10830 Headsets,0.0,0.0,20.36
14863,D225J4T84K,2019-08-05,10800 Xbox One Accessories,10830 Headsets,0.0,0.0,10.95
14864,D225J4T84K,2019-08-06,10800 Xbox One Accessories,10830 Headsets,0.0,0.0,13.68
14865,D225J4T84K,2019-08-07,10800 Xbox One Accessories,10830 Headsets,0.0,0.0,11.5
14866,D225J4T84K,2019-08-08,10800 Xbox One Accessories,10830 Headsets,0.0,0.0,10.0
14867,D225J4T84K,2019-08-09,10800 Xbox One Accessories,10830 Headsets,0.0,0.0,12.37
14868,D225J4T84K,2019-08-10,10800 Xbox One Accessories,10830 Headsets,0.0,0.0,15.08
14869,D225J4T84K,2019-08-11,10800 Xbox One Accessories,10830 Headsets,0.0,0.0,10.89
14870,D225J4T84K,2019-08-12,10800 Xbox One Accessories,10830 Headsets,0.0,0.0,17.36
14871,D225J4T84K,2019-08-13,10800 Xbox One Accessories,10830 Headsets,0.0,0.0,11.11
14872,D225J4T84K,2019-08-14,10800 Xbox One Accessories,10830 Headsets,0.0,0.0,14.97
14873,D225J4T84K,2019-08-15,10800 Xbox One Accessories,10830 Headsets,0.0,0.0,13.23
14874,D225J4T84K,2019-08-16,10800 Xbox One Accessories,10830 Headsets,0.0,0.0,12.17
14875,D225J4T84K,2019-08-17,10800 Xbox One Accessories,10830 Headsets,0.0,0.0,9.9
14876,D225J4T84K,2019-08-18,10800 Xbox One Accessories,10830 Headsets,0.0,0.0,15.61
14877,D225J4T84K,2019-08-19,10800 Xbox One Accessories,10830 Headsets,0.0,0.0,9.51
14878,D225J4T84K,2019-08-20,10800 Xbox One Accessories,10830 Headsets,0.0,0.0,13.86
14879,D225J4T84K,2019-08-21,10800 Xbox One Accessories,10830 Headsets,249.95,1.0,15.89
14880,D225J4T84K,2019-08-22,10800 Xbox One Accessories,10830 Headsets,0.0,0.0,15.53
14881,D225J4T84K,2019-08-23,10800 Xbox One Accessories,10830 Headsets,0.0,0.0,11.11
14882,D225J4T84K,2019-08-24,10800 Xbox One Accessories,10830 Headsets,0.0,0.0,12.96
14883,D225J4T84K,2019-08-25,10800 Xbox One Accessories,10830 Headsets,0.0,0.0,12.57
14884,D225J4T84K,2019-08-26,10800 Xbox One Accessories,10830 Headsets,0.0,0.0,12.15
14885,D225J4T84K,2019-08-27,10800 Xbox One Accessories,10830 Headsets,0.0,0.0,15.77
14886,D225J4T84K,2019-08-28,10800 Xbox One Accessories,10830 Headsets,0.0,0.0,12.1
14887,D225J4T84K,2019-08-29,10800 Xbox One Accessories,10830 Headsets,0.0,0.0,15.23
14888,D225J4T84K,2019-08-30,10800 Xbox One Accessories,10830 Headsets,0.0,0.0,12.86
14889,D225J4T84K,2019-08-31,10800 Xbox One Accessories,10830 Headsets,0.0,0.0,14.77
14890,D236H2[UEM,2019-05-01,10800 Xbox One Accessories,10830 Headsets,130.0,1.0,10.61
14891,D236H2[UEM,2019-05-02,10800 Xbox One Accessories,10830 Headsets,130.0,1.0,4.11
14892,D236H2[UEM,2019-05-03,10800 Xbox One Accessories,10830 Headsets,260.0,2.0,10.17
14893,D236H2[UEM,2019-05-04,10800 Xbox One Accessories,10830 Headsets,0.0,0.0,10.53
14894,D236H2[UEM,2019-05-05,10800 Xbox One Accessories,10830 Headsets,650.0,5.0,17.07
14895,D236H2[UEM,2019-05-06,10800 Xbox One Accessories,10830 Headsets,520.0,4.0,10.2
14896,D236H2[UEM,2019-05-07,10800 Xbox One Accessories,10830 Headsets,1300.0,10.0,18.67
14897,D236H2[UEM,2019-05-08,10800 Xbox One Accessories,10830 Headsets,260.0,2.0,28.89
14898,D236H2[UEM,2019-05-09,10800 Xbox One Accessories,10830 Headsets,130.0,1.0,10.71
14899,D236H2[UEM,2019-05-10,10800 Xbox One Accessories,10830 Headsets,130.0,1.0,12.75
14900,D236H2[UEM,2019-05-11,10800 Xbox One Accessories,10830 Headsets,650.0,5.0,19.71
14901,D236H2[UEM,2019-05-12,10800 Xbox One Accessories,10830 Headsets,260.0,2.0,28.85
14902,D236H2[UEM,2019-05-13,10800 Xbox One Accessories,10830 Headsets,130.0,1.0,14.29
14903,D236H2[UEM,2019-05-14,10800 Xbox One Accessories,10830 Headsets,390.0,3.0,10.76
14904,D236H2[UEM,2019-05-15,10800 Xbox One Accessories,10830 Headsets,650.0,5.0,9.88
14905,D236H2[UEM,2019-05-16,10800 Xbox One Accessories,10830 Headsets,650.0,5.0,11.98
14906,D236H2[UEM,2019-05-17,10800 Xbox One Accessories,10830 Headsets,1040.0,8.0,23.08
14907,D236H2[UEM,2019-05-18,10800 Xbox One Accessories,10830 Headsets,130.0,1.0,17.31
14908,D236H2[UEM,2019-05-19,10800 Xbox One Accessories,10830 Headsets,260.0,2.0,15.73
14909,D236H2[UEM,2019-05-20,10800 Xbox One Accessories,10830 Headsets,520.0,4.0,15.11
14910,D236H2[UEM,2019-05-21,10800 Xbox One Accessories,10830 Headsets,260.0,2.0,11.76
14911,D236H2[UEM,2019-05-22,10800 Xbox One Accessories,10830 Headsets,260.0,2.0,8.2
14912,D236H2[UEM,2019-05-23,10800 Xbox One Accessories,10830 Headsets,260.0,2.0,9.09
14913,D236H2[UEM,2019-05-24,10800 Xbox One Accessories,10830 Headsets,389.99,3.0,13.87
14914,D236H2[UEM,2019-05-25,10800 Xbox One Accessories,10830 Headsets,389.97,3.0,15.38
14915,D236H2[UEM,2019-06-06,10800 Xbox One Accessories,10830 Headsets,520.0,4.0,8.6
14916,D236H2[UEM,2019-06-07,10800 Xbox One Accessories,10830 Headsets,260.0,2.0,8.92
14917,D236H2[UEM,2019-06-08,10800 Xbox One Accessories,10830 Headsets,129.99,1.0,13.04
14918,D236H2[UEM,2019-06-09,10800 Xbox One Accessories,10830 Headsets,129.99,1.0,6.91
14919,D236H2[UEM,2019-06-10,10800 Xbox One Accessories,10830 Headsets,129.99,1.0,12.18
14920,D236H2[UEM,2019-06-11,10800 Xbox One Accessories,10830 Headsets,259.98,2.0,9.24
14921,D236H2[UEM,2019-06-12,10800 Xbox One Accessories,10830 Headsets,259.98,2.0,11.93
14922,D236H2[UEM,2019-06-13,10800 Xbox One Accessories,10830 Headsets,130.0,1.0,5.88
14923,D236H2[UEM,2019-06-14,10800 Xbox One Accessories,10830 Headsets,260.0,2.0,6.94
14924,D236H2[UEM,2019-06-15,10800 Xbox One Accessories,10830 Headsets,130.0,1.0,10.33
14925,D236H2[UEM,2019-06-16,10800 Xbox One Accessories,10830 Headsets,130.0,1.0,4.74
14926,D236H2[UEM,2019-06-17,10800 Xbox One Accessories,10830 Headsets,130.0,1.0,6.38
14927,D236H2[UEM,2019-06-18,10800 Xbox One Accessories,10830 Headsets,130.0,1.0,9.38
14928,D236H2[UEM,2019-06-19,10800 Xbox One Accessories,10830 Headsets,0.0,0.0,5.92
14929,D236H2[UEM,2019-06-20,10800 Xbox One Accessories,10830 Headsets,130.0,1.0,7.83
14930,D236H2[UEM,2019-06-21,10800 Xbox One Accessories,10830 Headsets,390.0,3.0,3.51
14931,D236H2[UEM,2019-06-22,10800 Xbox One Accessories,10830 Headsets,130.0,1.0,11.92
14932,D236H2[UEM,2019-06-23,10800 Xbox One Accessories,10830 Headsets,0.0,0.0,5.98
14933,D236H2[UEM,2019-06-24,10800 Xbox One Accessories,10830 Headsets,260.0,2.0,8.38
